action,code,controller,endpoint,instance,job,le,method,namespace,pod,service,timeRange,value
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,0.128,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,0.256,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,0.512,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,1.024,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,16.384,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,2.048,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,32.768,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,4.096,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.149.31:8080,prod-ssl-shoppingservice-v5,8.192,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-gkwvn,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,+Inf,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.001,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.002,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.004,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.008,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.016,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.032,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.128,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.256,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,0.512,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,1.024,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,16.384,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,2.048,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,32.768,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,4.096,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.125.64:8080,prod-ssl-shoppingservice-v5,8.192,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-dnl2z,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,+Inf,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.001,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.002,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.004,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.008,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.016,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.032,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.128,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.256,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,0.512,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,1.024,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,16.384,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,2.048,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,32.768,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,4.096,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.165:8080,prod-ssl-shoppingservice-v5,8.192,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-8g42s,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,+Inf,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.001,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.002,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.004,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.008,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.016,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.032,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,503,,http,10.2.132.166:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-74g62,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
